title,start_time,end_time,exercise_title,set_index,set_type,weight_lbs,reps,duration_seconds,date,typeOfExercise,primary_muscle_group
Arms & Shoulders ,2024-03-01 02:00:00,2024-03-01 03:30:00,Hip Abduction (Machine),0,normal,30.0,12.0,,2024-03-01,weighted,abductors
Arms & Shoulders ,2024-03-01 02:00:00,2024-03-01 03:30:00,Hip Abduction (Machine),1,normal,30.0,12.0,,2024-03-01,weighted,abductors
Arms & Shoulders ,2024-03-01 02:00:00,2024-03-01 03:30:00,Lat Pulldown (Cable),0,normal,40.0,8.0,,2024-03-01,weighted,lats
Legs,2024-02-28 02:54:00,2024-02-28 03:29:00,Bulgarian Split Squat (Dumbbell),0,normal,10.0,8.0,,2024-02-28,weighted,quadriceps
Legs,2024-02-28 02:54:00,2024-02-28 03:29:00,Romanian Deadlift (Dumbbell),0,normal,10.0,8.0,,2024-02-28,weighted,hamstrings
Legs,2024-02-28 02:54:00,2024-02-28 03:29:00,Standing Calf Raise (Dumbbell),0,normal,10.0,8.0,,2024-02-28,weighted,calves
Legs,2024-02-28 02:54:00,2024-02-28 03:29:00,Decline Crunch,0,normal,,10.0,,2024-02-28,bodyweight,abdominals
Legs,2024-02-28 02:54:00,2024-02-28 03:29:00,Hip Thrust (Barbell),0,normal,10.0,12.0,,2024-02-28,weighted,glutes
Legs,2024-02-28 02:54:00,2024-02-28 03:29:00,Treadmill,0,normal,,,960.0,2024-02-28,timed,cardio
Legs,2024-02-28 02:54:00,2024-02-28 03:29:00,Hanging Knee Raise,0,normal,,8.0,,2024-02-28,bodyweight,abdominals
Legs,2024-02-28 02:54:00,2024-02-28 03:29:00,Hanging Knee Raise,1,normal,,10.0,,2024-02-28,bodyweight,abdominals
Arms & Shoulders ,2024-02-28 02:33:00,2024-02-28 02:53:00,Stretching,0,normal,,,600.0,2024-02-28,timed,other
Arms & Shoulders ,2024-02-28 02:33:00,2024-02-28 02:53:00,Shrug (Dumbbell),0,normal,7.0,8.0,,2024-02-28,weighted,traps
Arms & Shoulders ,2024-02-28 02:33:00,2024-02-28 02:53:00,Hammer Curl (Dumbbell),0,normal,7.0,8.0,,2024-02-28,weighted,biceps
Arms & Shoulders ,2024-02-28 02:33:00,2024-02-28 02:53:00,Reverse Curl (Dumbbell),0,normal,7.0,8.0,,2024-02-28,weighted,biceps
Arms & Shoulders ,2024-02-28 02:33:00,2024-02-28 02:53:00,Triceps Extension (Dumbbell),0,normal,7.0,8.0,,2024-02-28,weighted,triceps
Arms & Shoulders ,2024-02-28 02:33:00,2024-02-28 02:53:00,Arnold Press (Dumbbell),0,normal,7.0,8.0,,2024-02-28,weighted,shoulders
Arms & Shoulders ,2024-02-28 02:33:00,2024-02-28 02:53:00,Shoulder Press (Dumbbell),0,normal,10.0,8.0,,2024-02-28,weighted,shoulders
Arms & Shoulders ,2024-02-28 02:33:00,2024-02-28 02:53:00,Shoulder Press (Dumbbell),1,normal,10.0,8.0,,2024-02-28,weighted,shoulders
Arms & Shoulders ,2024-02-28 02:33:00,2024-02-28 02:53:00,Bench Press (Dumbbell),0,normal,10.0,6.0,,2024-02-28,weighted,chest
Arms & Shoulders ,2024-02-28 02:33:00,2024-02-28 02:53:00,Chest Fly (Dumbbell),0,normal,7.0,8.0,,2024-02-28,weighted,chest
Arms & Shoulders ,2024-02-28 02:33:00,2024-02-28 02:53:00,Hip Thrust (Barbell),0,normal,50.0,10.0,,2024-02-28,weighted,glutes
Arms & Shoulders ,2024-02-14 02:46:00,2024-02-14 03:16:00,Stretching,0,normal,,,600.0,2024-02-14,timed,other
Arms & Shoulders ,2024-02-14 02:46:00,2024-02-14 03:16:00,Shrug (Dumbbell),0,normal,10.0,12.0,,2024-02-14,weighted,traps
Arms & Shoulders ,2024-02-14 02:46:00,2024-02-14 03:16:00,Bicep Curl (Dumbbell),0,normal,10.0,8.0,,2024-02-14,weighted,biceps
Arms & Shoulders ,2024-02-14 02:46:00,2024-02-14 03:16:00,Hammer Curl (Dumbbell),0,normal,10.0,8.0,,2024-02-14,weighted,biceps
Arms & Shoulders ,2024-02-14 02:46:00,2024-02-14 03:16:00,Lateral Raise (Dumbbell),0,normal,7.0,4.0,,2024-02-14,weighted,shoulders
Arms & Shoulders ,2024-02-14 02:46:00,2024-02-14 03:16:00,Reverse Curl (Dumbbell),0,normal,7.0,8.0,,2024-02-14,weighted,biceps
Arms & Shoulders ,2024-02-14 02:46:00,2024-02-14 03:16:00,Triceps Extension (Dumbbell),0,normal,10.0,5.0,,2024-02-14,weighted,triceps
Arms & Shoulders ,2024-02-14 02:46:00,2024-02-14 03:16:00,Arnold Press (Dumbbell),0,normal,10.0,8.0,,2024-02-14,weighted,shoulders
Arms & Shoulders ,2024-02-14 02:46:00,2024-02-14 03:16:00,Front Raise (Dumbbell),0,normal,7.0,4.0,,2024-02-14,weighted,shoulders
Arms & Shoulders ,2024-02-14 02:46:00,2024-02-14 03:16:00,Shoulder Press (Dumbbell),0,normal,10.0,8.0,,2024-02-14,weighted,shoulders
Arms & Shoulders ,2024-02-14 02:46:00,2024-02-14 03:16:00,Treadmill,0,normal,,,600.0,2024-02-14,timed,cardio
Arms & Shoulders ,2024-02-14 02:46:00,2024-02-14 03:16:00,Lat Pulldown (Cable),0,normal,40.0,8.0,,2024-02-14,weighted,lats
Arms & Shoulders ,2024-02-14 02:46:00,2024-02-14 03:16:00,Lat Pulldown (Cable),1,normal,55.0,4.0,,2024-02-14,weighted,lats
Arms & Shoulders ,2024-02-13 00:24:00,2024-02-13 01:09:00,Stretching,0,normal,,,600.0,2024-02-13,timed,other
Arms & Shoulders ,2024-02-13 00:24:00,2024-02-13 01:09:00,Shrug (Dumbbell),0,normal,10.0,8.0,,2024-02-13,weighted,traps
Arms & Shoulders ,2024-02-13 00:24:00,2024-02-13 01:09:00,Bicep Curl (Dumbbell),0,normal,10.0,8.0,,2024-02-13,weighted,biceps
Arms & Shoulders ,2024-02-13 00:24:00,2024-02-13 01:09:00,Hammer Curl (Dumbbell),0,normal,10.0,8.0,,2024-02-13,weighted,biceps
Arms & Shoulders ,2024-02-13 00:24:00,2024-02-13 01:09:00,Lateral Raise (Dumbbell),0,normal,7.0,8.0,,2024-02-13,weighted,shoulders
Arms & Shoulders ,2024-02-13 00:24:00,2024-02-13 01:09:00,Reverse Curl (Dumbbell),0,normal,10.0,8.0,,2024-02-13,weighted,biceps
Arms & Shoulders ,2024-02-13 00:24:00,2024-02-13 01:09:00,Triceps Extension (Dumbbell),0,normal,10.0,6.0,,2024-02-13,weighted,triceps
Arms & Shoulders ,2024-02-13 00:24:00,2024-02-13 01:09:00,Arnold Press (Dumbbell),0,normal,10.0,8.0,,2024-02-13,weighted,shoulders
Arms & Shoulders ,2024-02-13 00:24:00,2024-02-13 01:09:00,Front Raise (Dumbbell),0,normal,7.0,8.0,,2024-02-13,weighted,shoulders
Arms & Shoulders ,2024-02-13 00:24:00,2024-02-13 01:09:00,Overhead Press (Dumbbell),0,normal,10.0,8.0,,2024-02-13,weighted,shoulders
Arms & Shoulders ,2024-02-13 00:24:00,2024-02-13 01:09:00,Lat Pulldown (Cable),0,normal,40.0,10.0,,2024-02-13,weighted,lats
Arms & Shoulders ,2024-02-13 00:24:00,2024-02-13 01:09:00,Lat Pulldown (Cable),1,normal,55.0,4.0,,2024-02-13,weighted,lats
Arms & Shoulders ,2024-02-13 00:24:00,2024-02-13 01:09:00,Lat Pulldown (Cable),2,normal,40.0,8.0,,2024-02-13,weighted,lats
Arms & Shoulders ,2024-02-13 00:24:00,2024-02-13 01:09:00,Decline Crunch,0,normal,,10.0,,2024-02-13,bodyweight,abdominals
Arms & Shoulders ,2024-02-13 00:24:00,2024-02-13 01:09:00,Climbing,0,normal,,,300.0,2024-02-13,timed,cardio
Arms & Shoulders ,2024-02-13 00:24:00,2024-02-13 01:09:00,Treadmill,0,normal,,,600.0,2024-02-13,timed,cardio
Arms & Shoulders ,2024-02-13 00:24:00,2024-02-13 01:09:00,Treadmill,1,normal,,,300.0,2024-02-13,timed,cardio
Arms & Shoulders ,2024-02-12 05:40:00,2024-02-12 09:46:00,Stretching,0,normal,,,600.0,2024-02-12,timed,other
Arms & Shoulders ,2024-02-12 05:40:00,2024-02-12 09:46:00,Shrug (Dumbbell),0,normal,7.0,8.0,,2024-02-12,weighted,traps
Arms & Shoulders ,2024-02-12 05:40:00,2024-02-12 09:46:00,Bicep Curl (Dumbbell),0,normal,7.0,8.0,,2024-02-12,weighted,biceps
Arms & Shoulders ,2024-02-12 05:40:00,2024-02-12 09:46:00,Bicep Curl (Dumbbell),1,normal,7.0,8.0,,2024-02-12,weighted,biceps
Arms & Shoulders ,2024-02-12 05:40:00,2024-02-12 09:46:00,Hammer Curl (Dumbbell),0,normal,7.0,8.0,,2024-02-12,weighted,biceps
Arms & Shoulders ,2024-02-12 05:40:00,2024-02-12 09:46:00,Arnold Press (Dumbbell),0,normal,7.0,8.0,,2024-02-12,weighted,shoulders
Arms & Shoulders ,2024-02-12 05:40:00,2024-02-12 09:46:00,Arnold Press (Dumbbell),1,normal,7.0,8.0,,2024-02-12,weighted,shoulders
Arms & Shoulders ,2024-02-12 05:40:00,2024-02-12 09:46:00,Shoulder Press (Dumbbell),0,normal,7.0,8.0,,2024-02-12,weighted,shoulders
Arms & Shoulders ,2024-02-12 05:40:00,2024-02-12 09:46:00,Treadmill,0,normal,,,600.0,2024-02-12,timed,cardio
Arms & Shoulders ,2024-02-12 05:40:00,2024-02-12 09:46:00,Climbing,0,normal,,,300.0,2024-02-12,timed,cardio
Arms & Shoulders ,2024-02-04 07:58:00,2024-02-04 09:01:00,Treadmill,0,normal,,,300.0,2024-02-04,timed,cardio
Arms & Shoulders ,2024-02-04 07:58:00,2024-02-04 09:01:00,Lat Pulldown (Cable),0,normal,40.0,8.0,,2024-02-04,weighted,lats
Arms & Shoulders ,2024-02-04 07:58:00,2024-02-04 09:01:00,Lat Pulldown (Cable),1,normal,40.0,8.0,,2024-02-04,weighted,lats
Arms & Shoulders ,2024-02-04 07:58:00,2024-02-04 09:01:00,Lat Pulldown (Cable),2,normal,55.0,4.0,,2024-02-04,weighted,lats
Arms & Shoulders ,2024-02-04 07:58:00,2024-02-04 09:01:00,Lat Pulldown (Cable),3,normal,40.0,8.0,,2024-02-04,weighted,lats
Arms & Shoulders ,2024-01-31 23:28:00,2024-02-01 00:33:00,Shrug (Dumbbell),0,normal,5.0,11.0,,2024-01-31,weighted,traps
Arms & Shoulders ,2024-01-31 23:28:00,2024-02-01 00:33:00,Bicep Curl (Dumbbell),0,normal,7.0,10.0,,2024-01-31,weighted,biceps
Arms & Shoulders ,2024-01-31 23:28:00,2024-02-01 00:33:00,Bicep Curl (Dumbbell),1,normal,7.0,8.0,,2024-01-31,weighted,biceps
Arms & Shoulders ,2024-01-31 23:28:00,2024-02-01 00:33:00,Hammer Curl (Dumbbell),0,normal,7.0,8.0,,2024-01-31,weighted,biceps
Arms & Shoulders ,2024-01-31 23:28:00,2024-02-01 00:33:00,Lateral Raise (Dumbbell),0,normal,5.0,8.0,,2024-01-31,weighted,shoulders
Arms & Shoulders ,2024-01-31 23:28:00,2024-02-01 00:33:00,Reverse Curl (Dumbbell),0,normal,7.0,8.0,,2024-01-31,weighted,biceps
Arms & Shoulders ,2024-01-31 23:28:00,2024-02-01 00:33:00,Reverse Curl (Dumbbell),1,normal,7.0,8.0,,2024-01-31,weighted,biceps
Arms & Shoulders ,2024-01-31 23:28:00,2024-02-01 00:33:00,Triceps Extension (Dumbbell),0,normal,7.0,8.0,,2024-01-31,weighted,triceps
Arms & Shoulders ,2024-01-31 23:28:00,2024-02-01 00:33:00,Arnold Press (Dumbbell),0,normal,7.0,8.0,,2024-01-31,weighted,shoulders
Arms & Shoulders ,2024-01-31 23:28:00,2024-02-01 00:33:00,Front Raise (Dumbbell),0,normal,7.0,8.0,,2024-01-31,weighted,shoulders
Arms & Shoulders ,2024-01-31 23:28:00,2024-02-01 00:33:00,Overhead Press (Dumbbell),0,normal,7.0,8.0,,2024-01-31,weighted,shoulders
Arms & Shoulders ,2024-01-31 23:28:00,2024-02-01 00:33:00,Treadmill,0,normal,,,360.0,2024-01-31,timed,cardio
Arms & Shoulders ,2024-01-31 23:28:00,2024-02-01 00:33:00,Decline Crunch,0,normal,,10.0,,2024-01-31,bodyweight,abdominals
Arms & Shoulders ,2024-01-31 23:28:00,2024-02-01 00:33:00,Decline Crunch,1,normal,,8.0,,2024-01-31,bodyweight,abdominals
Arms & Shoulders ,2024-01-31 23:28:00,2024-02-01 00:33:00,Hanging Knee Raise,0,normal,,10.0,,2024-01-31,bodyweight,abdominals
Arms & Shoulders ,2024-01-31 23:28:00,2024-02-01 00:33:00,Hip Thrust (Barbell),0,normal,50.0,10.0,,2024-01-31,weighted,glutes
Arms & Shoulders ,2024-01-17 04:54:00,2024-01-17 05:35:00,Stretching,0,normal,,,420.0,2024-01-17,timed,other
Arms & Shoulders ,2024-01-17 04:54:00,2024-01-17 05:35:00,Shrug (Dumbbell),0,normal,10.0,10.0,,2024-01-17,weighted,traps
Arms & Shoulders ,2024-01-17 04:54:00,2024-01-17 05:35:00,Bicep Curl (Dumbbell),0,normal,10.0,8.0,,2024-01-17,weighted,biceps
Arms & Shoulders ,2024-01-17 04:54:00,2024-01-17 05:35:00,Hammer Curl (Dumbbell),0,normal,10.0,8.0,,2024-01-17,weighted,biceps
Arms & Shoulders ,2024-01-17 04:54:00,2024-01-17 05:35:00,Triceps Extension (Dumbbell),0,normal,10.0,4.0,,2024-01-17,weighted,triceps
Arms & Shoulders ,2024-01-17 04:54:00,2024-01-17 05:35:00,Arnold Press (Dumbbell),0,normal,10.0,7.0,,2024-01-17,weighted,shoulders
Arms & Shoulders ,2024-01-17 04:54:00,2024-01-17 05:35:00,Arnold Press (Dumbbell),1,failure,7.0,3.0,,2024-01-17,weighted,shoulders
Arms & Shoulders ,2024-01-17 04:54:00,2024-01-17 05:35:00,Front Raise (Dumbbell),0,normal,7.0,8.0,,2024-01-17,weighted,shoulders
Arms & Shoulders ,2024-01-17 04:54:00,2024-01-17 05:35:00,Lat Pulldown (Cable),0,normal,40.0,8.0,,2024-01-17,weighted,lats
Arms & Shoulders ,2024-01-17 04:54:00,2024-01-17 05:35:00,Lat Pulldown (Cable),1,normal,40.0,8.0,,2024-01-17,weighted,lats
Arms & Shoulders ,2024-01-17 04:54:00,2024-01-17 05:35:00,Lat Pulldown (Cable),2,normal,55.0,7.0,,2024-01-17,weighted,lats
Arms & Shoulders ,2024-01-17 04:54:00,2024-01-17 05:35:00,Decline Crunch,0,normal,,10.0,,2024-01-17,bodyweight,abdominals
Arms & Shoulders ,2024-01-17 04:54:00,2024-01-17 05:35:00,Decline Crunch,1,normal,,8.0,,2024-01-17,bodyweight,abdominals
Back & Chest ,2024-01-17 04:46:00,2024-01-17 04:54:00,Stretching,0,normal,,,420.0,2024-01-17,timed,other
Arms & Shoulders ,2024-01-15 04:35:00,2024-01-15 04:55:00,Stretching,0,normal,,,600.0,2024-01-15,timed,other
Arms & Shoulders ,2024-01-15 04:35:00,2024-01-15 04:55:00,Shrug (Dumbbell),0,normal,5.0,10.0,,2024-01-15,weighted,traps
Arms & Shoulders ,2024-01-15 04:35:00,2024-01-15 04:55:00,Bicep Curl (Dumbbell),0,normal,5.0,8.0,,2024-01-15,weighted,biceps
Arms & Shoulders ,2024-01-15 04:35:00,2024-01-15 04:55:00,Bicep Curl (Dumbbell),1,normal,5.0,8.0,,2024-01-15,weighted,biceps
Arms & Shoulders ,2024-01-15 04:35:00,2024-01-15 04:55:00,Hammer Curl (Dumbbell),0,normal,7.0,8.0,,2024-01-15,weighted,biceps
Arms & Shoulders ,2024-01-15 04:35:00,2024-01-15 04:55:00,Hammer Curl (Dumbbell),1,normal,7.0,8.0,,2024-01-15,weighted,biceps
Arms & Shoulders ,2024-01-15 04:35:00,2024-01-15 04:55:00,Lateral Raise (Dumbbell),0,normal,5.0,8.0,,2024-01-15,weighted,shoulders
Arms & Shoulders ,2024-01-15 04:35:00,2024-01-15 04:55:00,Lateral Raise (Dumbbell),1,normal,5.0,11.0,,2024-01-15,weighted,shoulders
Arms & Shoulders ,2024-01-15 04:35:00,2024-01-15 04:55:00,Reverse Curl (Dumbbell),0,normal,5.0,8.0,,2024-01-15,weighted,biceps
Arms & Shoulders ,2024-01-15 04:35:00,2024-01-15 04:55:00,Reverse Curl (Dumbbell),1,normal,5.0,8.0,,2024-01-15,weighted,biceps
Arms & Shoulders ,2024-01-15 04:35:00,2024-01-15 04:55:00,Triceps Extension (Dumbbell),0,normal,5.0,8.0,,2024-01-15,weighted,triceps
Arms & Shoulders ,2024-01-15 04:35:00,2024-01-15 04:55:00,Triceps Extension (Dumbbell),1,normal,5.0,1.0,,2024-01-15,weighted,triceps
Arms & Shoulders ,2024-01-15 04:35:00,2024-01-15 04:55:00,Front Raise (Dumbbell),0,normal,5.0,8.0,,2024-01-15,weighted,shoulders
Arms & Shoulders ,2024-01-15 04:35:00,2024-01-15 04:55:00,Front Raise (Dumbbell),1,failure,5.0,5.0,,2024-01-15,weighted,shoulders
Arms & Shoulders ,2024-01-15 04:35:00,2024-01-15 04:55:00,Overhead Press (Dumbbell),0,normal,5.0,8.0,,2024-01-15,weighted,shoulders
Arms & Shoulders ,2024-01-15 04:35:00,2024-01-15 04:55:00,Overhead Press (Dumbbell),1,normal,5.0,8.0,,2024-01-15,weighted,shoulders
