"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_lbs","reps","distance_miles","duration_seconds","rpe"
"Legs","Feb 28, 2024, 2:54 AM","Feb 28, 2024, 3:29 AM","","Hanging Knee Raise",,"",0,"normal",,8,,,
"Legs","Feb 28, 2024, 2:54 AM","Feb 28, 2024, 3:29 AM","","Hanging Knee Raise",,"",1,"normal",,10,,,
"Arms & Shoulders ","Feb 28, 2024, 2:33 AM","Feb 28, 2024, 2:53 AM","","Stretching",,"",0,"normal",,,,600,
"Arms & Shoulders ","Feb 28, 2024, 2:33 AM","Feb 28, 2024, 2:53 AM","","Shrug (Dumbbell)",,"",0,"normal",7,8,,,
"Arms & Shoulders ","Feb 28, 2024, 2:33 AM","Feb 28, 2024, 2:53 AM","","Hammer Curl (Dumbbell)",,"",0,"normal",7,8,,,
"Arms & Shoulders ","Feb 28, 2024, 2:33 AM","Feb 28, 2024, 2:53 AM","","Reverse Curl (Dumbbell)",,"",0,"normal",7,8,,,
"Arms & Shoulders ","Feb 28, 2024, 2:33 AM","Feb 28, 2024, 2:53 AM","","Triceps Extension (Dumbbell)",,"",0,"normal",7,8,,,
"Arms & Shoulders ","Feb 28, 2024, 2:33 AM","Feb 28, 2024, 2:53 AM","","Arnold Press (Dumbbell)",,"",0,"normal",7,8,,,
"Arms & Shoulders ","Feb 28, 2024, 2:33 AM","Feb 28, 2024, 2:53 AM","","Shoulder Press (Dumbbell)",,"",0,"normal",10,8,,,
"Arms & Shoulders ","Feb 28, 2024, 2:33 AM","Feb 28, 2024, 2:53 AM","","Shoulder Press (Dumbbell)",,"",1,"normal",10,8,,,
"Arms & Shoulders ","Feb 28, 2024, 2:33 AM","Feb 28, 2024, 2:53 AM","","Bench Press (Dumbbell)",,"",0,"normal",10,6,,,
"Arms & Shoulders ","Feb 28, 2024, 2:33 AM","Feb 28, 2024, 2:53 AM","","Chest Fly (Dumbbell)",,"",0,"normal",7,8,,,
"Arms & Shoulders ","Feb 28, 2024, 2:33 AM","Feb 28, 2024, 2:53 AM","","Hip Thrust (Barbell)",,"",0,"normal",50,10,,,
"Arms & Shoulders ","Feb 14, 2024, 2:46 AM","Feb 14, 2024, 3:16 AM","","Stretching",,"",0,"normal",,,,600,
"Arms & Shoulders ","Feb 14, 2024, 2:46 AM","Feb 14, 2024, 3:16 AM","","Shrug (Dumbbell)",,"",0,"normal",10,12,,,
"Arms & Shoulders ","Feb 14, 2024, 2:46 AM","Feb 14, 2024, 3:16 AM","","Bicep Curl (Dumbbell)",,"",0,"normal",10,8,,,
"Arms & Shoulders ","Feb 14, 2024, 2:46 AM","Feb 14, 2024, 3:16 AM","","Hammer Curl (Dumbbell)",,"",0,"normal",10,8,,,
"Arms & Shoulders ","Feb 14, 2024, 2:46 AM","Feb 14, 2024, 3:16 AM","","Lateral Raise (Dumbbell)",,"",0,"normal",7,4,,,
"Arms & Shoulders ","Feb 14, 2024, 2:46 AM","Feb 14, 2024, 3:16 AM","","Reverse Curl (Dumbbell)",,"",0,"normal",7,8,,,
"Arms & Shoulders ","Feb 14, 2024, 2:46 AM","Feb 14, 2024, 3:16 AM","","Triceps Extension (Dumbbell)",,"",0,"normal",10,5,,,
"Arms & Shoulders ","Feb 14, 2024, 2:46 AM","Feb 14, 2024, 3:16 AM","","Arnold Press (Dumbbell)",,"",0,"normal",10,8,,,
"Arms & Shoulders ","Feb 14, 2024, 2:46 AM","Feb 14, 2024, 3:16 AM","","Front Raise (Dumbbell)",,"",0,"normal",7,4,,,
"Arms & Shoulders ","Feb 14, 2024, 2:46 AM","Feb 14, 2024, 3:16 AM","","Shoulder Press (Dumbbell)",,"",0,"normal",10,8,,,
"Arms & Shoulders ","Feb 14, 2024, 2:46 AM","Feb 14, 2024, 3:16 AM","","Treadmill",,"",0,"normal",,,,600,
"Arms & Shoulders ","Feb 14, 2024, 2:46 AM","Feb 14, 2024, 3:16 AM","","Lat Pulldown (Cable)",,"",0,"normal",40,8,,,
"Arms & Shoulders ","Feb 14, 2024, 2:46 AM","Feb 14, 2024, 3:16 AM","","Lat Pulldown (Cable)",,"",1,"normal",55,4,,,
"Arms & Shoulders ","Feb 13, 2024, 12:24 AM","Feb 13, 2024, 1:09 AM","","Stretching",,"",0,"normal",,,,600,
"Arms & Shoulders ","Feb 13, 2024, 12:24 AM","Feb 13, 2024, 1:09 AM","","Shrug (Dumbbell)",,"",0,"normal",10,8,,,
"Arms & Shoulders ","Feb 13, 2024, 12:24 AM","Feb 13, 2024, 1:09 AM","","Bicep Curl (Dumbbell)",,"",0,"normal",10,8,,,
"Arms & Shoulders ","Feb 13, 2024, 12:24 AM","Feb 13, 2024, 1:09 AM","","Hammer Curl (Dumbbell)",,"",0,"normal",10,8,,,
"Arms & Shoulders ","Feb 13, 2024, 12:24 AM","Feb 13, 2024, 1:09 AM","","Lateral Raise (Dumbbell)",,"",0,"normal",7,8,,,
"Arms & Shoulders ","Feb 13, 2024, 12:24 AM","Feb 13, 2024, 1:09 AM","","Reverse Curl (Dumbbell)",,"",0,"normal",10,8,,,
"Arms & Shoulders ","Feb 13, 2024, 12:24 AM","Feb 13, 2024, 1:09 AM","","Triceps Extension (Dumbbell)",,"",0,"normal",10,6,,,
"Arms & Shoulders ","Feb 13, 2024, 12:24 AM","Feb 13, 2024, 1:09 AM","","Arnold Press (Dumbbell)",,"",0,"normal",10,8,,,
"Arms & Shoulders ","Feb 13, 2024, 12:24 AM","Feb 13, 2024, 1:09 AM","","Front Raise (Dumbbell)",,"",0,"normal",7,8,,,
"Arms & Shoulders ","Feb 13, 2024, 12:24 AM","Feb 13, 2024, 1:09 AM","","Overhead Press (Dumbbell)",,"",0,"normal",10,8,,,
"Arms & Shoulders ","Feb 13, 2024, 12:24 AM","Feb 13, 2024, 1:09 AM","","Lat Pulldown (Cable)",,"",0,"normal",40,10,,,
"Arms & Shoulders ","Feb 13, 2024, 12:24 AM","Feb 13, 2024, 1:09 AM","","Lat Pulldown (Cable)",,"",1,"normal",55,4,,,
"Arms & Shoulders ","Feb 13, 2024, 12:24 AM","Feb 13, 2024, 1:09 AM","","Lat Pulldown (Cable)",,"",2,"normal",40,8,,,
"Arms & Shoulders ","Feb 13, 2024, 12:24 AM","Feb 13, 2024, 1:09 AM","","Decline Crunch",,"",0,"normal",,10,,,
"Arms & Shoulders ","Feb 13, 2024, 12:24 AM","Feb 13, 2024, 1:09 AM","","Climbing",,"",0,"normal",,,,300,
"Arms & Shoulders ","Feb 13, 2024, 12:24 AM","Feb 13, 2024, 1:09 AM","","Treadmill",,"",0,"normal",,,,600,
"Arms & Shoulders ","Feb 13, 2024, 12:24 AM","Feb 13, 2024, 1:09 AM","","Treadmill",,"",1,"normal",,,,300,
"Arms & Shoulders ","Feb 12, 2024, 5:40 AM","Feb 12, 2024, 9:46 AM","","Stretching",,"",0,"normal",,,,600,
"Arms & Shoulders ","Feb 12, 2024, 5:40 AM","Feb 12, 2024, 9:46 AM","","Shrug (Dumbbell)",,"",0,"normal",7,8,,,
"Arms & Shoulders ","Feb 12, 2024, 5:40 AM","Feb 12, 2024, 9:46 AM","","Bicep Curl (Dumbbell)",,"",0,"normal",7,8,,,
"Arms & Shoulders ","Feb 12, 2024, 5:40 AM","Feb 12, 2024, 9:46 AM","","Bicep Curl (Dumbbell)",,"",1,"normal",7,8,,,
"Arms & Shoulders ","Feb 12, 2024, 5:40 AM","Feb 12, 2024, 9:46 AM","","Hammer Curl (Dumbbell)",,"",0,"normal",7,8,,,
"Arms & Shoulders ","Feb 12, 2024, 5:40 AM","Feb 12, 2024, 9:46 AM","","Arnold Press (Dumbbell)",,"",0,"normal",7,8,,,
"Arms & Shoulders ","Feb 12, 2024, 5:40 AM","Feb 12, 2024, 9:46 AM","","Arnold Press (Dumbbell)",,"",1,"normal",7,8,,,
"Arms & Shoulders ","Feb 12, 2024, 5:40 AM","Feb 12, 2024, 9:46 AM","","Shoulder Press (Dumbbell)",,"",0,"normal",7,8,,,
"Arms & Shoulders ","Feb 12, 2024, 5:40 AM","Feb 12, 2024, 9:46 AM","","Treadmill",,"",0,"normal",,,,600,
"Arms & Shoulders ","Feb 12, 2024, 5:40 AM","Feb 12, 2024, 9:46 AM","","Climbing",,"",0,"normal",,,,300,
"Arms & Shoulders ","Feb 4, 2024, 7:58 AM","Feb 4, 2024, 9:01 AM","","Treadmill",,"",0,"normal",,,,300,
"Arms & Shoulders ","Feb 4, 2024, 7:58 AM","Feb 4, 2024, 9:01 AM","","Lat Pulldown (Cable)",,"",0,"normal",40,8,,,
"Arms & Shoulders ","Feb 4, 2024, 7:58 AM","Feb 4, 2024, 9:01 AM","","Lat Pulldown (Cable)",,"",1,"normal",40,8,,,
"Arms & Shoulders ","Feb 4, 2024, 7:58 AM","Feb 4, 2024, 9:01 AM","","Lat Pulldown (Cable)",,"",2,"normal",55,4,,,
"Arms & Shoulders ","Feb 4, 2024, 7:58 AM","Feb 4, 2024, 9:01 AM","","Lat Pulldown (Cable)",,"",3,"normal",40,8,,,
"Arms & Shoulders ","Jan 31, 2024, 11:28 PM","Feb 1, 2024, 12:33 AM","","Shrug (Dumbbell)",,"",0,"normal",5,11,,,
"Arms & Shoulders ","Jan 31, 2024, 11:28 PM","Feb 1, 2024, 12:33 AM","","Bicep Curl (Dumbbell)",,"",0,"normal",7,10,,,
"Arms & Shoulders ","Jan 31, 2024, 11:28 PM","Feb 1, 2024, 12:33 AM","","Bicep Curl (Dumbbell)",,"",1,"normal",7,8,,,
"Arms & Shoulders ","Jan 31, 2024, 11:28 PM","Feb 1, 2024, 12:33 AM","","Hammer Curl (Dumbbell)",,"",0,"normal",7,8,,,
"Arms & Shoulders ","Jan 31, 2024, 11:28 PM","Feb 1, 2024, 12:33 AM","","Lateral Raise (Dumbbell)",,"",0,"normal",5,8,,,
"Arms & Shoulders ","Jan 31, 2024, 11:28 PM","Feb 1, 2024, 12:33 AM","","Reverse Curl (Dumbbell)",,"",0,"normal",7,8,,,
"Arms & Shoulders ","Jan 31, 2024, 11:28 PM","Feb 1, 2024, 12:33 AM","","Reverse Curl (Dumbbell)",,"",1,"normal",7,8,,,
"Arms & Shoulders ","Jan 31, 2024, 11:28 PM","Feb 1, 2024, 12:33 AM","","Triceps Extension (Dumbbell)",,"",0,"normal",7,8,,,
"Arms & Shoulders ","Jan 31, 2024, 11:28 PM","Feb 1, 2024, 12:33 AM","","Arnold Press (Dumbbell)",,"",0,"normal",7,8,,,
"Arms & Shoulders ","Jan 31, 2024, 11:28 PM","Feb 1, 2024, 12:33 AM","","Front Raise (Dumbbell)",,"",0,"normal",7,8,,,
"Arms & Shoulders ","Jan 31, 2024, 11:28 PM","Feb 1, 2024, 12:33 AM","","Overhead Press (Dumbbell)",,"",0,"normal",7,8,,,
"Arms & Shoulders ","Jan 31, 2024, 11:28 PM","Feb 1, 2024, 12:33 AM","","Treadmill",,"",0,"normal",,,,360,
"Arms & Shoulders ","Jan 31, 2024, 11:28 PM","Feb 1, 2024, 12:33 AM","","Decline Crunch",,"",0,"normal",,10,,,
"Arms & Shoulders ","Jan 31, 2024, 11:28 PM","Feb 1, 2024, 12:33 AM","","Decline Crunch",,"",1,"normal",,8,,,
"Arms & Shoulders ","Jan 31, 2024, 11:28 PM","Feb 1, 2024, 12:33 AM","","Hanging Knee Raise",,"",0,"normal",,10,,,
"Arms & Shoulders ","Jan 31, 2024, 11:28 PM","Feb 1, 2024, 12:33 AM","","Hip Thrust (Barbell)",,"",0,"normal",50,10,,,
"Arms & Shoulders ","Jan 17, 2024, 4:54 AM","Jan 17, 2024, 5:35 AM","","Stretching",,"",0,"normal",,,,420,
"Arms & Shoulders ","Jan 17, 2024, 4:54 AM","Jan 17, 2024, 5:35 AM","","Shrug (Dumbbell)",,"",0,"normal",10,10,,,
"Arms & Shoulders ","Jan 17, 2024, 4:54 AM","Jan 17, 2024, 5:35 AM","","Bicep Curl (Dumbbell)",,"",0,"normal",10,8,,,
"Arms & Shoulders ","Jan 17, 2024, 4:54 AM","Jan 17, 2024, 5:35 AM","","Hammer Curl (Dumbbell)",,"",0,"normal",10,8,,,
"Arms & Shoulders ","Jan 17, 2024, 4:54 AM","Jan 17, 2024, 5:35 AM","","Triceps Extension (Dumbbell)",,"",0,"normal",10,4,,,
"Arms & Shoulders ","Jan 17, 2024, 4:54 AM","Jan 17, 2024, 5:35 AM","","Arnold Press (Dumbbell)",,"",0,"normal",10,7,,,
"Arms & Shoulders ","Jan 17, 2024, 4:54 AM","Jan 17, 2024, 5:35 AM","","Arnold Press (Dumbbell)",,"",1,"failure",7,3,,,
"Arms & Shoulders ","Jan 17, 2024, 4:54 AM","Jan 17, 2024, 5:35 AM","","Front Raise (Dumbbell)",,"",0,"normal",7,8,,,
"Arms & Shoulders ","Jan 17, 2024, 4:54 AM","Jan 17, 2024, 5:35 AM","","Lat Pulldown (Cable)",,"",0,"normal",40,8,,,
"Arms & Shoulders ","Jan 17, 2024, 4:54 AM","Jan 17, 2024, 5:35 AM","","Lat Pulldown (Cable)",,"",1,"normal",40,8,,,
"Arms & Shoulders ","Jan 17, 2024, 4:54 AM","Jan 17, 2024, 5:35 AM","","Lat Pulldown (Cable)",,"",2,"normal",55,7,,,
"Arms & Shoulders ","Jan 17, 2024, 4:54 AM","Jan 17, 2024, 5:35 AM","","Decline Crunch",,"",0,"normal",,10,,,
"Arms & Shoulders ","Jan 17, 2024, 4:54 AM","Jan 17, 2024, 5:35 AM","","Decline Crunch",,"",1,"normal",,8,,,
"Back & Chest ","Jan 17, 2024, 4:46 AM","Jan 17, 2024, 4:54 AM","","Stretching",,"",0,"normal",,,,420,
"Arms & Shoulders ","Jan 15, 2024, 4:35 AM","Jan 15, 2024, 4:55 AM","","Stretching",,"",0,"normal",,,,600,
"Arms & Shoulders ","Jan 15, 2024, 4:35 AM","Jan 15, 2024, 4:55 AM","","Shrug (Dumbbell)",,"",0,"normal",5,10,,,
"Arms & Shoulders ","Jan 15, 2024, 4:35 AM","Jan 15, 2024, 4:55 AM","","Bicep Curl (Dumbbell)",,"",0,"normal",5,8,,,
"Arms & Shoulders ","Jan 15, 2024, 4:35 AM","Jan 15, 2024, 4:55 AM","","Bicep Curl (Dumbbell)",,"",1,"normal",5,8,,,
"Arms & Shoulders ","Jan 15, 2024, 4:35 AM","Jan 15, 2024, 4:55 AM","","Hammer Curl (Dumbbell)",,"",0,"normal",7,8,,,
"Arms & Shoulders ","Jan 15, 2024, 4:35 AM","Jan 15, 2024, 4:55 AM","","Hammer Curl (Dumbbell)",,"",1,"normal",7,8,,,
"Arms & Shoulders ","Jan 15, 2024, 4:35 AM","Jan 15, 2024, 4:55 AM","","Lateral Raise (Dumbbell)",,"",0,"normal",5,8,,,
"Arms & Shoulders ","Jan 15, 2024, 4:35 AM","Jan 15, 2024, 4:55 AM","","Lateral Raise (Dumbbell)",,"",1,"normal",5,11,,,
"Arms & Shoulders ","Jan 15, 2024, 4:35 AM","Jan 15, 2024, 4:55 AM","","Reverse Curl (Dumbbell)",,"",0,"normal",5,8,,,
"Arms & Shoulders ","Jan 15, 2024, 4:35 AM","Jan 15, 2024, 4:55 AM","","Reverse Curl (Dumbbell)",,"",1,"normal",5,8,,,
"Arms & Shoulders ","Jan 15, 2024, 4:35 AM","Jan 15, 2024, 4:55 AM","","Triceps Extension (Dumbbell)",,"",0,"normal",5,8,,,
"Arms & Shoulders ","Jan 15, 2024, 4:35 AM","Jan 15, 2024, 4:55 AM","","Triceps Extension (Dumbbell)",,"",1,"normal",5,1,,,
"Arms & Shoulders ","Jan 15, 2024, 4:35 AM","Jan 15, 2024, 4:55 AM","","Front Raise (Dumbbell)",,"",0,"normal",5,8,,,
"Arms & Shoulders ","Jan 15, 2024, 4:35 AM","Jan 15, 2024, 4:55 AM","","Front Raise (Dumbbell)",,"",1,"failure",5,5,,,
"Arms & Shoulders ","Jan 15, 2024, 4:35 AM","Jan 15, 2024, 4:55 AM","","Overhead Press (Dumbbell)",,"",0,"normal",5,8,,,
"Arms & Shoulders ","Jan 15, 2024, 4:35 AM","Jan 15, 2024, 4:55 AM","","Overhead Press (Dumbbell)",,"",1,"normal",5,8,,,
"Legs","Dec 25, 2023, 7:02 PM","Dec 25, 2023, 7:15 PM","","Stretching",,"",0,"normal",,,,600,
"Legs","Dec 25, 2023, 7:02 PM","Dec 25, 2023, 7:15 PM","","Bulgarian Split Squat (Dumbbell)",,"",0,"normal",10,8,,,
"Legs","Dec 25, 2023, 7:02 PM","Dec 25, 2023, 7:15 PM","","Bulgarian Split Squat (Dumbbell)",,"",1,"normal",10,8,,,
"Legs","Dec 25, 2023, 7:02 PM","Dec 25, 2023, 7:15 PM","","Bulgarian Split Squat (Dumbbell)",,"",2,"normal",10,8,,,
"Legs","Dec 25, 2023, 7:02 PM","Dec 25, 2023, 7:15 PM","","Romanian Deadlift (Dumbbell)",,"",0,"normal",10,8,,,
"Legs","Dec 25, 2023, 7:02 PM","Dec 25, 2023, 7:15 PM","","Romanian Deadlift (Dumbbell)",,"",1,"normal",10,8,,,
"Legs","Dec 25, 2023, 7:02 PM","Dec 25, 2023, 7:15 PM","","Mountain Climber",,"",0,"normal",,8,,,
"Legs","Dec 25, 2023, 7:02 PM","Dec 25, 2023, 7:15 PM","","Mountain Climber",,"",1,"normal",,8,,,
"Legs","Dec 25, 2023, 7:02 PM","Dec 25, 2023, 7:15 PM","","Standing Calf Raise (Dumbbell)",,"",0,"normal",10,8,,,
"Legs","Dec 25, 2023, 7:02 PM","Dec 25, 2023, 7:15 PM","","Standing Calf Raise (Dumbbell)",,"",1,"normal",10,8,,,
"Legs","Dec 25, 2023, 7:02 PM","Dec 25, 2023, 7:15 PM","","Kettlebell Swing",,"",0,"normal",10,8,,,
"Legs","Dec 25, 2023, 7:02 PM","Dec 25, 2023, 7:15 PM","","Kettlebell Swing",,"",1,"normal",10,8,,,
"Legs","Dec 25, 2023, 7:02 PM","Dec 25, 2023, 7:15 PM","","Hanging Knee Raise",,"",0,"normal",,10,,,
"Back & Chest","Dec 25, 2023, 6:55 PM","Dec 25, 2023, 7:00 PM","","Stretching",,"",0,"normal",,,,600,
"Back & Chest","Dec 25, 2023, 6:55 PM","Dec 25, 2023, 7:00 PM","","Lat Pulldown (Cable)",,"",0,"normal",7,8,,,
"Back & Chest","Dec 25, 2023, 6:55 PM","Dec 25, 2023, 7:00 PM","","Lat Pulldown (Cable)",,"",1,"normal",7,8,,,
"Back & Chest","Dec 25, 2023, 6:55 PM","Dec 25, 2023, 7:00 PM","","Lat Pulldown (Cable)",,"",2,"normal",7,8,,,
"Back & Chest","Dec 25, 2023, 6:55 PM","Dec 25, 2023, 7:00 PM","","Around The World",,"",0,"normal",7,10,,,
"Back & Chest","Dec 25, 2023, 6:55 PM","Dec 25, 2023, 7:00 PM","","Bench Press (Dumbbell)",,"",0,"normal",7,8,,,
"Back & Chest","Dec 25, 2023, 6:55 PM","Dec 25, 2023, 7:00 PM","","Bench Press (Dumbbell)",,"",1,"normal",7,8,,,
"Back & Chest","Dec 25, 2023, 6:55 PM","Dec 25, 2023, 7:00 PM","","Bench Press (Dumbbell)",,"",2,"normal",7,8,,,
"Back & Chest","Dec 25, 2023, 6:55 PM","Dec 25, 2023, 7:00 PM","","Chest Fly (Dumbbell)",,"",0,"normal",7,8,,,
"Back & Chest","Dec 25, 2023, 6:55 PM","Dec 25, 2023, 7:00 PM","","Chest Fly (Dumbbell)",,"",1,"normal",7,8,,,
"Back & Chest","Dec 25, 2023, 6:55 PM","Dec 25, 2023, 7:00 PM","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",7,8,,,
"Back & Chest","Dec 25, 2023, 6:55 PM","Dec 25, 2023, 7:00 PM","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",7,8,,,
"Back & Chest","Dec 25, 2023, 6:55 PM","Dec 25, 2023, 7:00 PM","","Kneeling Push Up",,"",0,"normal",,7,,,
"Back & Chest","Dec 25, 2023, 6:55 PM","Dec 25, 2023, 7:00 PM","","Kneeling Push Up",,"",1,"normal",,7,,,
"Back & Chest","Dec 25, 2023, 6:55 PM","Dec 25, 2023, 7:00 PM","","Crunch",,"",0,"normal",,8,,,
"Back & Chest","Dec 25, 2023, 6:55 PM","Dec 25, 2023, 7:00 PM","","Crunch",,"",1,"normal",,8,,,
"Back & Chest","Dec 25, 2023, 6:55 PM","Dec 25, 2023, 7:00 PM","","Hanging Knee Raise",,"",0,"normal",,10,,,
"Back & Chest","Dec 25, 2023, 6:55 PM","Dec 25, 2023, 7:00 PM","","Hanging Knee Raise",,"",1,"normal",,10,,,
"Arms & Shoulders","Dec 25, 2023, 6:48 PM","Dec 25, 2023, 6:54 PM","","Stretching",,"",0,"normal",,,,600,
"Arms & Shoulders","Dec 25, 2023, 6:48 PM","Dec 25, 2023, 6:54 PM","","Shrug (Dumbbell)",,"",0,"normal",7,8,,,
"Arms & Shoulders","Dec 25, 2023, 6:48 PM","Dec 25, 2023, 6:54 PM","","Bicep Curl (Dumbbell)",,"",0,"normal",7,8,,,
"Arms & Shoulders","Dec 25, 2023, 6:48 PM","Dec 25, 2023, 6:54 PM","","Bicep Curl (Dumbbell)",,"",1,"normal",7,8,,,
"Arms & Shoulders","Dec 25, 2023, 6:48 PM","Dec 25, 2023, 6:54 PM","","Hammer Curl (Dumbbell)",,"",0,"normal",7,8,,,
"Arms & Shoulders","Dec 25, 2023, 6:48 PM","Dec 25, 2023, 6:54 PM","","Hammer Curl (Dumbbell)",,"",1,"normal",7,8,,,
"Arms & Shoulders","Dec 25, 2023, 6:48 PM","Dec 25, 2023, 6:54 PM","","Lateral Raise (Dumbbell)",,"",0,"normal",5,8,,,
"Arms & Shoulders","Dec 25, 2023, 6:48 PM","Dec 25, 2023, 6:54 PM","","Lateral Raise (Dumbbell)",,"",1,"normal",5,8,,,
"Arms & Shoulders","Dec 25, 2023, 6:48 PM","Dec 25, 2023, 6:54 PM","","Reverse Curl (Dumbbell)",,"",0,"normal",7,8,,,
"Arms & Shoulders","Dec 25, 2023, 6:48 PM","Dec 25, 2023, 6:54 PM","","Reverse Curl (Dumbbell)",,"",1,"normal",7,8,,,
"Arms & Shoulders","Dec 25, 2023, 6:48 PM","Dec 25, 2023, 6:54 PM","","Triceps Extension (Dumbbell)",,"",0,"normal",7,8,,,
"Arms & Shoulders","Dec 25, 2023, 6:48 PM","Dec 25, 2023, 6:54 PM","","Triceps Extension (Dumbbell)",,"",1,"normal",7,8,,,
"Arms & Shoulders","Dec 25, 2023, 6:48 PM","Dec 25, 2023, 6:54 PM","","Arnold Press (Dumbbell)",,"",0,"normal",7,8,,,
"Arms & Shoulders","Dec 25, 2023, 6:48 PM","Dec 25, 2023, 6:54 PM","","Arnold Press (Dumbbell)",,"",1,"normal",7,8,,,
"Arms & Shoulders","Dec 25, 2023, 6:48 PM","Dec 25, 2023, 6:54 PM","","Front Raise (Dumbbell)",,"",0,"normal",7,8,,,
"Arms & Shoulders","Dec 25, 2023, 6:48 PM","Dec 25, 2023, 6:54 PM","","Front Raise (Dumbbell)",,"",1,"normal",7,8,,,
"Arms & Shoulders","Dec 25, 2023, 6:48 PM","Dec 25, 2023, 6:54 PM","","Overhead Press (Dumbbell)",,"",0,"normal",7,8,,,
"Arms & Shoulders","Dec 25, 2023, 6:48 PM","Dec 25, 2023, 6:54 PM","","Overhead Press (Dumbbell)",,"",1,"normal",7,8,,,
"Arms & Shoulders","Dec 25, 2023, 6:48 PM","Dec 25, 2023, 6:54 PM","","Shoulder Press (Dumbbell)",,"",0,"normal",7,8,,,
"Arms & Shoulders","Dec 25, 2023, 6:48 PM","Dec 25, 2023, 6:54 PM","","Hanging Knee Raise",,"",0,"normal",,8,,,
"Arms & Shoulders","Dec 25, 2023, 6:48 PM","Dec 25, 2023, 6:54 PM","","Hanging Knee Raise",,"",1,"normal",,8,,,
"Arms & Back","Dec 25, 2023, 6:29 PM","Dec 25, 2023, 6:46 PM","","Stretching",,"",0,"normal",,,,600,
"Arms & Back","Dec 25, 2023, 6:29 PM","Dec 25, 2023, 6:46 PM","","Bicep Curl (Dumbbell)",,"",0,"normal",7,8,,,
"Arms & Back","Dec 25, 2023, 6:29 PM","Dec 25, 2023, 6:46 PM","","Bicep Curl (Dumbbell)",,"",1,"normal",7,8,,,
"Arms & Back","Dec 25, 2023, 6:29 PM","Dec 25, 2023, 6:46 PM","","Lat Pulldown (Cable)",,"",0,"normal",7,8,,,
"Arms & Back","Dec 25, 2023, 6:29 PM","Dec 25, 2023, 6:46 PM","","Lat Pulldown (Cable)",,"",1,"normal",7,8,,,
"Arms & Back","Dec 25, 2023, 6:29 PM","Dec 25, 2023, 6:46 PM","","Lat Pulldown (Cable)",,"",2,"normal",7,8,,,
"Arms & Back","Dec 25, 2023, 6:29 PM","Dec 25, 2023, 6:46 PM","","Reverse Curl (Dumbbell)",,"",0,"normal",7,8,,,
"Arms & Back","Dec 25, 2023, 6:29 PM","Dec 25, 2023, 6:46 PM","","Reverse Curl (Dumbbell)",,"",1,"normal",7,8,,,
"Arms & Back","Dec 25, 2023, 6:29 PM","Dec 25, 2023, 6:46 PM","","Triceps Extension (Dumbbell)",,"",0,"normal",7,8,,,
"Arms & Back","Dec 25, 2023, 6:29 PM","Dec 25, 2023, 6:46 PM","","Triceps Extension (Dumbbell)",,"",1,"normal",7,8,,,
"Arms & Back","Dec 25, 2023, 6:29 PM","Dec 25, 2023, 6:46 PM","","Hammer Curl (Dumbbell)",,"",0,"normal",7,8,,,
"Arms & Back","Dec 25, 2023, 6:29 PM","Dec 25, 2023, 6:46 PM","","Hammer Curl (Dumbbell)",,"",1,"normal",7,8,,,
"Arms & Back","Dec 25, 2023, 6:29 PM","Dec 25, 2023, 6:46 PM","","Kneeling Push Up",,"",0,"normal",,7,,,
"Arms & Back","Dec 25, 2023, 6:29 PM","Dec 25, 2023, 6:46 PM","","Kneeling Push Up",,"",1,"normal",,7,,,
"Arms & Back","Dec 25, 2023, 6:29 PM","Dec 25, 2023, 6:46 PM","","Around The World",,"",0,"normal",7,10,,,
"Arms & Back","Dec 25, 2023, 6:29 PM","Dec 25, 2023, 6:46 PM","","Bench Press (Dumbbell)",,"",0,"normal",7,8,,,
"Arms & Back","Dec 25, 2023, 6:29 PM","Dec 25, 2023, 6:46 PM","","Bench Press (Dumbbell)",,"",1,"normal",7,8,,,
"Arms & Back","Dec 25, 2023, 6:29 PM","Dec 25, 2023, 6:46 PM","","Bench Press (Dumbbell)",,"",2,"normal",7,8,,,
"Arms & Back","Dec 25, 2023, 6:29 PM","Dec 25, 2023, 6:46 PM","","Chest Fly (Dumbbell)",,"",0,"normal",7,8,,,
"Arms & Back","Dec 25, 2023, 6:29 PM","Dec 25, 2023, 6:46 PM","","Chest Fly (Dumbbell)",,"",1,"normal",7,8,,,
"Arms & Back","Dec 25, 2023, 6:29 PM","Dec 25, 2023, 6:46 PM","","Pull Up",,"",0,"normal",,10,,,
"Arms & Back","Dec 25, 2023, 6:29 PM","Dec 25, 2023, 6:46 PM","","Pull Up",,"",1,"normal",,10,,,
"Cardio","Dec 25, 2023, 6:25 PM","Dec 25, 2023, 6:28 PM","","Stretching",,"",0,"normal",,,,600,
"Cardio","Dec 25, 2023, 6:25 PM","Dec 25, 2023, 6:28 PM","","Treadmill",,"",0,"normal",,,,600,
"Cardio","Dec 25, 2023, 6:25 PM","Dec 25, 2023, 6:28 PM","","Treadmill",,"",1,"normal",,,,600,
"Cardio","Dec 25, 2023, 6:25 PM","Dec 25, 2023, 6:28 PM","","Treadmill",,"",2,"normal",,,,300,
"Cardio","Dec 25, 2023, 6:25 PM","Dec 25, 2023, 6:28 PM","","Treadmill",,"",3,"normal",,,,300,
